id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,is_intimate_wear
25922,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Femella Women Navy Blue T-shirt,https://assets.myntassets.com/v1/images/style/properties/05009901272eed58592caebed1e5d4a5_images.jpg,FALSE
58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Puma Women Yellow T-shirt,https://assets.myntassets.com/v1/images/style/properties/Puma-Women-Yellow-T-shirt_e5facd09b7bac1c8b28e31d8d768318c_images.jpg,FALSE
40589,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Aurelia Women Printed White Kurta,https://assets.myntassets.com/v1/images/style/properties/a15852a767af0593282b4b9a220104a0_images.jpg,FALSE
59696,Women,Apparel,Innerwear,Briefs,Cream,Summer,2014,Casual,Avirate Cream Brief,https://assets.myntassets.com/v1/images/style/properties/Avirate-Cream-Brief_ac380d128249b31084a5151d02e1d6e4_images.jpg,TRUE
35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Flying Machine Women Grey T-shirt,https://assets.myntassets.com/v1/images/style/properties/18a43c19b19c052061d02671f7b28e51_images.jpg,FALSE
57368,Women,Apparel,Innerwear,Briefs,Brown,Winter,2015,Casual,Amante Women Brown Briefs PCLR02,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Brown-Briefs_afd11165409f823d8b4b7db261c8cb63_images.jpg,TRUE
46814,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Skirt,https://assets.myntassets.com/v1/images/style/properties/4e26ee06c517e6f227ca6af3653f0f6b_images.jpg,FALSE
30894,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala,https://assets.myntassets.com/v1/images/style/properties/81874bdd24cd863711099d589e8fb445_images.jpg,FALSE
57966,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Multi Coloured Sari,https://assets.myntassets.com/v1/images/style/properties/Prafful-Multi-Coloured-Sari_c114394e9ed77ab27b2588597232aa72_images.jpg,FALSE
52428,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015,Casual,Red Rose Women Peach Nightdress,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Peach-Nightdress_a508c46e95b91255de0e8f37f339ddaa_images.jpg,TRUE
39125,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2012,Casual,Aneri Women Purple Leggings,https://assets.myntassets.com/v1/images/style/properties/dfe50f74b71041bdd036f68bd6042bd1_images.jpg,FALSE
37279,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Tantra Women Pink Curly Heart T-shirt,https://assets.myntassets.com/v1/images/style/properties/275eb591c87715e705783feecaee7960_images.jpg,FALSE
11589,Women,Apparel,Topwear,Kurtas,Red,Summer,2011,Ethnic,W Women Printed Red Kurta,https://assets.myntassets.com/v1/images/style/properties/W-Women-Printed-Red-Kurtas_928538e1cfa1f660b006bb7195f297bf_images.jpg,FALSE
2689,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Women Happy Dolphin Purple T-shirt,https://assets.myntassets.com/v1/images/style/properties/c7d4e31596bbc421597bfdcdfae83c7c_images.jpg,FALSE
50985,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Enamor Women White Brief,https://assets.myntassets.com/v1/images/style/properties/22d2bde7a04848cc8d9663b3bc65af38_images.jpg,TRUE
26905,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,Jealous 21 Women Off White Top,https://assets.myntassets.com/v1/images/style/properties/f21b995607c92fe2643289dedbb4364b_images.jpg,FALSE
29171,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,United Colors of Benetton Kids Girls Washed Blue Skirt,https://assets.myntassets.com/v1/images/style/properties/552488b55aa1c615f830fd043f570d15_images.jpg,FALSE
22599,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Sports,Nike Women Yellow T-shirt,https://assets.myntassets.com/v1/images/style/properties/a1a11cd5f88fd9e81f7bf2fa30ad27a8_images.jpg,FALSE
30860,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Fabindia Women Printed Maroon Kurta,https://assets.myntassets.com/v1/images/style/properties/eac9b3a8a8cf0b2efe0f4e3a8da22713_images.jpg,FALSE
57992,Women,Apparel,Topwear,Shirts,Purple,Fall,2012,Casual,Latin Quarters Women Purple Shirt,https://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Purple-Dress_4aeecefe97a1247231b97e88683d4fc0_images.jpg,FALSE
40119,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,ADIDAS Women Orange T-shirt,https://assets.myntassets.com/v1/images/style/properties/72a0ae9edc1ce05d033bacf7c3e63996_images.jpg,FALSE
3931,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women's Black Butterfly T-shirt,https://assets.myntassets.com/v1/images/style/properties/3a4b9abbe0a9a405529ef9d5677db324_images.jpg,FALSE
52884,Women,Apparel,Saree,Sarees,Orange,Fall,2012,Ethnic,FNF Orange Printed Sari,https://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Orange-Sari_ddf1b260b7d228efcee97ac8285b3736_images.jpg,FALSE
59662,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Colour Evening Wear Sari,https://assets.myntassets.com/v1/images/style/properties/FNF-Multicoloured-Sari_4ce68e5b4a7fb446e1e155f1b8c8a0a1_images.jpg,FALSE
4926,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Gini and Jony Girl's Valencia Green Blue Infant Kidswear,https://assets.myntassets.com/v1/images/style/properties/d517ef60c46bffb063e172755f9532b9_images.jpg,FALSE
48522,Women,Apparel,Dress,Jumpsuit,Blue,Winter,2011,Casual,French Connection Women Blue Jumpsuit,https://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Jumpsuit_61c39054b40c0fb1eed676c5a223e51a_images.jpg,FALSE
54941,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Do u speak green Women Teal Top,https://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Women-Blue-Top_cb919fd33cc1276e60918202b9096268_images.jpg,FALSE
42824,Women,Apparel,Innerwear,Briefs,Red,Summer,2012,Casual,Little Miss Intimates Women Red Brief,https://assets.myntassets.com/v1/images/style/properties/b6e01fd4454f7735d71925e04a57e6fb_images.jpg,TRUE
36732,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Liana Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/Spykar-Women-Liana-Blue-Jeans_80c1ab0dc0443b0c72bfdea6157d9dd9_images.jpg,FALSE
5809,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Casual,Puma Women Black Capris,https://assets.myntassets.com/v1/images/style/properties/8c4212a8912797f6ce9ca27d60cc6c6b_images.jpg,FALSE
32392,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt,https://assets.myntassets.com/v1/images/style/properties/0a92155e9512428f384c45267df43c79_images.jpg,FALSE
22100,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Printed Blue Kurta,https://assets.myntassets.com/v1/images/style/properties/7cd2027c6d036c031ef99b9b84f4013f_images.jpg,FALSE
34065,Girls,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Gini and Jony Girls Black Dress,https://assets.myntassets.com/v1/images/style/properties/f7b69b3f5edf05058f33e21ebe87275f_images.jpg,FALSE
43305,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Shirt,https://assets.myntassets.com/v1/images/style/properties/f9deaff7b5185845e01386f9e71fd5ce_images.jpg,FALSE
36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Folklore Women Brown Kurta,https://assets.myntassets.com/v1/images/style/properties/4f3b1a95971206e47ab804d02f4efb16_images.jpg,FALSE
40580,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,W Women White Top,https://assets.myntassets.com/v1/images/style/properties/cfde2a914d0fb065fcee8e30dcb62ca5_images.jpg,FALSE
52879,Women,Apparel,Saree,Sarees,Magenta,Fall,2012,Ethnic,FNF Magenta Printed Sari,https://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Magenta-Sari_fb81dc150912d921d586b74c446c1368_images.jpg,FALSE
27224,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,Doodle Kids Girl Printed White Dress,https://assets.myntassets.com/v1/images/style/properties/Doodle-Kids-Girl-Printed-White-Dress_0226dd793ce72b2cf4fc4b100e430203_images.jpg,FALSE
22756,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,BIBA Women Solid Red Kurta,https://assets.myntassets.com/v1/images/style/properties/3f28c032ef1a67d98d477dcc4cae8683_images.jpg,FALSE
52421,Women,Apparel,Loungewear and Nightwear,Nightdress,Multi,Summer,2017,Casual,Red Rose Women Multi Coloured Nightdress,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Multi-Coloured-Nightdress_1840ce19b4541c7604f4f8fd6ac52851_images.jpg,TRUE
10694,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Girl Be Born Pink Tops,https://assets.myntassets.com/v1/images/style/properties/6b0428362c6d9aa40e7013007399fe33_images.jpg,FALSE
57153,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,Elle Women Peach T-shirt,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Peach-T-shirt_71c8222d439f1e4915655a796e696620_images.jpg,FALSE
37284,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Tantra Women Purple Shopping T-shirt,https://assets.myntassets.com/v1/images/style/properties/2559e1706228f9c13be112a9636356f3_images.jpg,FALSE
20233,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Women Felt Grey Sweater,https://assets.myntassets.com/v1/images/style/properties/dcced8bde620652693f071e6f96449dd_images.jpg,FALSE
11574,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011,Ethnic,W Women Printed Grey Kurtas,https://assets.myntassets.com/v1/images/style/properties/6289625bc00fac27a8ed28ac43f6eae1_images.jpg,FALSE
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/d739ac6b6030b6ff6595dd9a15934fb9_images.jpg,FALSE
31173,Girls,Apparel,Topwear,Tops,White,Summer,2012,Casual,Gini and Jony Girls Printed White Top,https://assets.myntassets.com/v1/images/style/properties/1a925d00403aaec9fb6aa68e6795bf22_images.jpg,FALSE
46021,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012,Ethnic,Fabindia Women Orange Kurti,https://assets.myntassets.com/v1/images/style/properties/cb7c67d2f4c52348332af9295125d830_images.jpg,FALSE
7306,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,UCB Women's Sleeveless Off White Dress,https://assets.myntassets.com/v1/images/style/properties/f0555f1f2db9d61cc086d1ec2f92a5f2_images.jpg,FALSE
42647,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Alma Women Purple Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/d05ca6d97f2d0df4e5159eb85a02da38_images.jpg,FALSE
12137,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011,Ethnic,Aurelia Women Solid Navy Blue Kurtas,https://assets.myntassets.com/v1/images/style/properties/98b297b06222d23c1121a0a61182db53_images.jpg,FALSE
50382,Women,Apparel,Bottomwear,Salwar and Dupatta,Cream,Summer,2012,Ethnic,Vishudh Women Printed Cream Salwar and Dupatta,https://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Printed-White-Salwar-and-Dupatta_69ab4912f17b4d1b0e3eec34f8c4199b_images.jpg,FALSE
21127,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011,Casual,s.Oliver Women Printed Navy Blue Top,https://assets.myntassets.com/v1/images/style/properties/8de59a9c5e2b78d68c9b5c683afb3b0b_images.jpg,FALSE
38836,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Latin Quarters Women Blue Dress,https://assets.myntassets.com/v1/images/style/properties/763f9e470bd759e5a6590f9fdfb997c1_images.jpg,FALSE
10660,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Doodle Girl Hot shorts ice wash Blue Shorts,https://assets.myntassets.com/v1/images/style/properties/0f1831a32cc338697d090f0d05d85b8c_images.jpg,FALSE
11580,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas,https://assets.myntassets.com/v1/images/style/properties/8dcbc30396d86878c172a8b095ac6785_images.jpg,FALSE
57395,Women,Apparel,Innerwear,Briefs,Brown,Winter,2015,Casual,Amante Women Brown Briefs PGBR01,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Black---Beige-Lace-Collection-Brief_1a3b324995cf02c42673a7600705dfa2_images.jpg,TRUE
28896,Women,Apparel,Innerwear,Briefs,Maroon,Summer,2017,Casual,Enamor Women Maroon Mid-Rise Bikini Brief,https://assets.myntassets.com/v1/images/style/properties/0703333e07a06c50753acd0d0ca437ad_images.jpg,TRUE
30869,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Kurta,https://assets.myntassets.com/v1/images/style/properties/511213b065660f007e9d573d1fb58537_images.jpg,FALSE
29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Women Washed Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/83c62173527ba1a605d126f07f31538e_images.jpg,FALSE
27486,Women,Apparel,Innerwear,Briefs,Purple,Winter,2015,Casual,Jockey Women Purple Bikini Briefs,https://assets.myntassets.com/v1/images/style/properties/dff99a8afedb412ab32a007c6e865dbe_images.jpg,TRUE
34091,Girls,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Doodle Girls Printed Grey Top,https://assets.myntassets.com/v1/images/style/properties/139e4ecbd8fc116fd275528d755d55bf_images.jpg,FALSE
42223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Sepia Women Blue Striped Top,https://assets.myntassets.com/v1/images/style/properties/c3742c23dfcca9a2de8ef165e723cc6b_images.jpg,FALSE
3938,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Jealous 21 Women's White Blue T-shirt,https://assets.myntassets.com/v1/images/style/properties/5a46bdd083595c4194ee8c30a515b95f_images.jpg,FALSE
19987,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,United Colors of Benetton Women Solid Blue Top,https://assets.myntassets.com/v1/images/style/properties/69d7f1f304bfb93b0389d6ec08d9ca55_images.jpg,FALSE
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Sagar Cream Kurta,https://assets.myntassets.com/v1/images/style/properties/2d5432705c58384093195f811d8bea9d_images.jpg,FALSE
40574,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White Kurta,https://assets.myntassets.com/v1/images/style/properties/62521670a4b3a61b5b7f8bcb24c6ffe6_images.jpg,FALSE
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings,https://assets.myntassets.com/v1/images/style/properties/ec0c5925ee7281c4e033456b22273ab8_images.jpg,FALSE
27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Blue Capris,https://assets.myntassets.com/v1/images/style/properties/ccd19f86130bca542d0333279aacbcc1_images.jpg,FALSE
19726,Women,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Shirt,https://assets.myntassets.com/v1/images/style/properties/c3a178cd44635015b283b38f4c565859_images.jpg,FALSE
8371,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear,https://assets.myntassets.com/v1/images/style/properties/7918b015029fad3d8108d7f07a5867e2_images.jpg,FALSE
39321,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Gini and Jony Girls Blue Capris,https://assets.myntassets.com/v1/images/style/properties/fc46e80450a58114f02060a2cbbca0aa_images.jpg,FALSE
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Women Aspen Yellow Tshirts,https://assets.myntassets.com/v1/images/style/properties/8007457d59b1d3ca33c27f047c1d5cf5_images.jpg,FALSE
41009,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/da1db8f5cb461e5eb02172804792e598_images.jpg,FALSE
50349,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Aurelia Women Red Kurta,https://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Red-Kurta_d8a4e8f18a2c0d64be2fef5099f5021d_images.jpg,FALSE
22769,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,BIBA Women Printed Maroon Kurta,https://assets.myntassets.com/v1/images/style/properties/ea79db1627c8c3d8958f82340efa64e9_images.jpg,FALSE
25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012,Casual,Femella Women Olive Leggings,https://assets.myntassets.com/v1/images/style/properties/f15c70f3bca890af84dedafa839f3b71_images.jpg,FALSE
16138,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Tokyo Talkies Women Printed Grey Top,https://assets.myntassets.com/v1/images/style/properties/27234c01d4dda41a191e969b701fb41b_images.jpg,FALSE
34268,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012,Ethnic,Fabindia Women Printed Purple Dupatta,https://assets.myntassets.com/v1/images/style/properties/ac58ac8ba032e345d43bd3cddc82680e_images.jpg,FALSE
19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Jacket,https://assets.myntassets.com/v1/images/style/properties/a17db8e6c96c44467950a37c02e56465_images.jpg,FALSE
18290,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Aneri Women Shabarana Orange Kurta,https://assets.myntassets.com/v1/images/style/properties/5a71f4477f5e332491ea3401690be5b3_images.jpg,FALSE
54983,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Pink,Summer,2017,Casual,Femella Women Pink Lounge Pants,https://assets.myntassets.com/v1/images/style/properties/Femella-Women-Pink-Pyjama_9fa418f287de23b70e9546fed9a78553_images.jpg,TRUE
3907,Women,Apparel,Bottomwear,Track Pants,Cream,Summer,2011,Casual,Urban Yoga Women's Fitted Yoga Cream Track Pant,https://assets.myntassets.com/v1/images/style/properties/0ceabbf67645499a047493f56f7c386f_images.jpg,FALSE
35940,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Flying Machine Women Viscose Black Capris,https://assets.myntassets.com/v1/images/style/properties/45c857e0c5db5b90c31ff7374e1b5ffa_images.jpg,FALSE
48514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top,https://assets.myntassets.com/v1/images/style/properties/466a4a02adf73d1380927d6d44c1495d_images.jpg,FALSE
51439,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Myntra Women Grey Top,https://assets.myntassets.com/v1/images/style/properties/569c50dfbac2a828ae2a8c2863306950_images.jpg,FALSE
42812,Women,Apparel,Innerwear,Briefs,Grey,Summer,2012,Casual,Little Miss Intimates Women Grey Brief,https://assets.myntassets.com/v1/images/style/properties/4685d154b2c367d52f866b8fb43e9cdd_images.jpg,TRUE
54977,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Blue Lounge Pants,https://assets.myntassets.com/v1/images/style/properties/Femella-Women-Blue-Pajama_a1dbf589449d9a3bf42aa4e2cbb46913_images.jpg,TRUE
59654,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Evening Wear Sari,https://assets.myntassets.com/v1/images/style/properties/FNF-Blue---Purple-Sari_623fe5f86ee4bd50d8beb16bd4865487_images.jpg,FALSE
4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear,https://assets.myntassets.com/v1/images/style/properties/014519ce544153b6be1aaddc0075eed8_images.jpg,FALSE
8385,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Doodle Girl's Hippie Chic Orange Teen Kidswear,https://assets.myntassets.com/v1/images/style/properties/68540a8389d1a4a474037492a3e8cf15_images.jpg,FALSE
30856,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Green Bijli Print Khadi Kurta,https://assets.myntassets.com/v1/images/style/properties/4b1adef4b1680fd29bc10781da15016c_images.jpg,FALSE
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Jealous 21 Women Black Top,https://assets.myntassets.com/v1/images/style/properties/7c438f34d78fa055012f7e7b9c7e2784_images.jpg,FALSE
53538,Women,Apparel,Innerwear,Briefs,Multi,Winter,2015,Casual,Amante Women Pack of 3 Assorted Briefs PFCP13,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Pack-of-3-Multi-Coloured-Briefs_6d7f0ebd2bc144459f1ff80952abca6e_images.jpg,TRUE
57198,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Elle Women Multi Coloured Top,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Multi-Coloured-Tunic_eeb30727fa5078147b59a846b3ff5818_images.jpg,FALSE
42678,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Alma Women Navy Blue Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/04744bcb4500fc218032bddfad4bb4f8_images.jpg,FALSE
12108,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,W Women Printed Pink Kurtis,https://assets.myntassets.com/v1/images/style/properties/0fdb2d0da6257a6ff6a4be4d77b5a1a2_images.jpg,FALSE
42224,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Sepia Women White Top,https://assets.myntassets.com/v1/images/style/properties/81d2b6c95708b73bc518c29a88d7f805_images.jpg,FALSE
23213,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Aneri Women Gauri White Kurta,https://assets.myntassets.com/v1/images/style/properties/e0773e1666731ba273c09ba95514f858_images.jpg,FALSE
6471,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,ADIDAS Women's Polo Grey T-shirt,https://assets.myntassets.com/v1/images/style/properties/ff8b5f0723f80c94f810bf364d664f48_images.jpg,FALSE
40573,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,W Women Cream Kurta,https://assets.myntassets.com/v1/images/style/properties/784391935e7db4eb9ddf3a171a0a1f02_images.jpg,FALSE
37613,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt,https://assets.myntassets.com/v1/images/style/properties/7f4dd2f3bd1ade35ab96afabf9d55558_images.jpg,FALSE
4928,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Gini and Jony Girl's Venice Green Blue Infant Kidswear,https://assets.myntassets.com/v1/images/style/properties/a866b479997762fb0968fb8b9d9f94d4_images.jpg,FALSE
11587,Women,Apparel,Topwear,Kurtis,White,Summer,2011,Ethnic,W Women Printed White Kurtis,https://assets.myntassets.com/v1/images/style/properties/4938bfbf1c68d648e1ac83e9bc2f68bf_images.jpg,FALSE
57392,Women,Apparel,Innerwear,Briefs,White,Winter,2015,Casual,Amante Women Pack of 3 Printed Briefs PFCN04,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Pack-of-3-Printed-Briefs_ea8eb88dce1597703a1424cbf8b003b9_images.jpg,TRUE
28891,Women,Apparel,Innerwear,Briefs,Skin,Summer,2012,Casual,Enamor Women Beige Regular-Rise Brief,https://assets.myntassets.com/v1/images/style/properties/439aaaf24379fc6727f4a0fe51179526_images.jpg,TRUE
2687,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Inkfruit Women's Love Wood Orange T-shirt,https://assets.myntassets.com/v1/images/style/properties/653f26c1be5c178d69dc11c0ae8dc894_images.jpg,FALSE
31180,Girls,Apparel,Bottomwear,Leggings,White,Summer,2012,Casual,Gini and Jony Kids Leggings,https://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Kids-Leggings_35bdb4375745e793689def76857d3950_images.jpg,FALSE
54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic,Shree Women Coral Coloured Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/Shree-Women-Coral-Coloured-Printed-Kurta_0ffffc120af55d15c2bf75ba9f438910_images.jpg,FALSE
12130,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Aurelia Women Printed Green Kurtas,https://assets.myntassets.com/v1/images/style/properties/c042cc7a785940deec65843b7117f4cd_images.jpg,FALSE
42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Casual,W Women Red Dress,https://assets.myntassets.com/v1/images/style/properties/78b4b5d981f627f02905da9e4a8ac350_images.jpg,FALSE
50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012,Ethnic,Vishudh Women Pink Salwar and Dupatta,https://assets.myntassets.com/v1/images/style/properties/Vishudh-Women-Pink-Salwar-and-Dupatta_0490cabd124df4ae2a826af306b2c094_images.jpg,FALSE
20234,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Baroque Polo Turquoise T-shirt,https://assets.myntassets.com/v1/images/style/properties/911ab9ee89d8b5f8881d9429d70b2b23_images.jpg,FALSE
37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Tantra Women Brown Fight Peace T-shirt,https://assets.myntassets.com/v1/images/style/properties/b607b3ff27ca5758dc27e2f11d6cdc96_images.jpg,FALSE
11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas,https://assets.myntassets.com/v1/images/style/properties/17b482f47eb1bef4f16eaa74f87c7680_images.jpg,FALSE
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Amante Women Pink Lace Briefs PCFR11,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Pink-Floral-Romance-Brief_24bc1ded23c2827ee25c5623e2a24fed_images.jpg,TRUE
27011,Women,Apparel,Bottomwear,Capris,White,Summer,2012,Casual,Jealous 21 Women White Capris,https://assets.myntassets.com/v1/images/style/properties/7a55d950c8af20ec73576735fac0f6d8_images.jpg,FALSE
31174,Girls,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Gini and Jony Girls Red Top,https://assets.myntassets.com/v1/images/style/properties/2b8a45322790bea5db64fc46b8d93f8f_images.jpg,FALSE
7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women Stripe Short Sleeve Blue White Top,https://assets.myntassets.com/v1/images/style/properties/a1e854e8897c7dc93927a9f557eada87_images.jpg,FALSE
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Kids Girl Printed Blue Dress,https://assets.myntassets.com/v1/images/style/properties/baf6769c8c53624a2692f3cf55e2f5ba_images.jpg,FALSE
